id,symbol,headline,summary,date_time
1035,AAPL,Google in Talks to Take Over More Search Tasks on Samsung Phones,"(Bloomberg) -- Alphabet Inc.’s Google and Samsung Electronics Co. are negotiating a major deal that would give Google products more prominence on the South Korean company’s smartphones, according to correspondence viewed by Bloomberg News.The talks involve giving Google more control over search on Samsung handsets globally. Samsung is the largest smartphone maker in the world, selling close to 300 million phones last year. Google’s Android is already the underlying operating system on Galaxy devices, but a potential deal would promote Google’s digital assistant and Play Store for apps on those devices, details from a person briefed on the matter show.That would provide the U.S. internet giant with more valuable daily access to Samsung use...
",7/28/2020 23:50
1036,AAPL,"Here’s what the CEOs of Apple, Amazon, Facebook and Alphabet will say at Wednesday’s antitrust hearing","The CEOs of four of the world’s largest and most influential tech companies are scheduled to testify Wednesday before a House antitrust panel, and they plan to emphasize how their products better American lives and jobs.
",7/28/2020 22:15
1037,AAPL,Big Tech CEOs' opening statements for Wednesday's antitrust hearing showcase different strategies,"When four of tech's most powerful chief executives make opening statements for Wednesday's House hearing on antitrust issues, expect each to take a different approach. Apple Inc.'s  Tim Cook is touting the democracy of its App Store, which is under the scrutiny of federal regulators for its business practices and treatment of third-party developers. &quot;After beginning with 500 apps, today the App Store hosts more than 1.7 million...if Apple is a gatekeeper, what we have done is open the gate wider. We want to get every app we can on the Store, not keep them off,&quot; Cook is scheduled to say in prepared remarks. Amazon.com Inc.'s  Jeff Bezos takes a more personal tone, citing the company's &quot;customer obsession&quot; and a &quot;st...
",7/28/2020 21:42
1038,AAPL,Zuckerberg to Focus on Competitive Threats in Antitrust Hearing,"(Bloomberg) -- Facebook Inc. Chief Executive Officer Mark Zuckerberg will tell U.S. lawmakers that competition in technology is thriving and warn of Chinese influence on the industry when he testifies Wednesday before a subcommittee of U.S. Congressional leaders focused on antitrust.In prepared remarks released on the eve of the hearing, the CEO positions antitrust as a geopolitical issue, and says that harming American companies could open the door to greater market share for Chinese competitors.“We believe in values -- democracy, competition, inclusion and free expression -- that the American economy was built on,” Zuckerberg’s testimony reads. “There’s no guarantee our values will win out. For example, China is building its own version...
",7/28/2020 18:24
1039,AAPL,Netflix leads all networks with record 160 Emmy nominations,"Yahoo Finance's Alexandra Canal breaks down the 2020 Emmy nominations as HBO's ‘Watchmen’ and Amazon Prime Video's 'The Marvelous Mrs. Maisel’ top this year's list.
",7/28/2020 17:37
1040,AAPL,4 Big Tech Firms Testify Tomorrow. What to Expect.,"The CEOs of some of the most powerful tech companies on the planet are to speak at a Congressional antitrust hearing
",7/28/2020 16:37
1041,AAPL,Congress Grills the CEOs of 4 Tech Titans Tomorrow. But Not Microsoft.,"The CEOs of Apple, Amazon.com, Facebook, and Alphabet will testify in front of a House subcommittee on Wednesday.
",7/28/2020 16:30
1042,AAPL,"GLOBAL MARKETS-Equities dip, safe havens rise as U.S. stimulus talks stall","An impasse in U.S. economic stimulus negotiations and mixed corporate earnings reports in Europe pushed global equities lower and sent investors into safe-haven assets like government bonds and gold, which hovered near record highs.  U.S. Senate Republicans on Monday announced a $1 trillion coronavirus aid package, which Senate Majority Leader Mitch McConnell touted as a ""tailored and targeted"" plan to reopen schools and businesses.  Alan Ruskin, head of G10 strategy at Deutsche Bank, noted that currencies had been tracking the relative performance of their economies, so high-ranked economic performance was associated with stronger currencies.
",7/28/2020 16:06
1043,AAPL,"Amazon, Apple, Facebook and Google CEOs testify before congress tomorrow","Former Chief Economist for the DOJ Antitrust Division, George Hay joins Yahoo Finance’s Akiko Fujita to discuss the possible outcomes of the big tech hearing tomorrow.
",7/28/2020 15:43
1044,AAPL,"GLOBAL MARKETS-Equities flat, safe havens rise as U.S. stimulus talks stall","An impasse in U.S. economic stimulus negotiations and mixed corporate earnings reports in Europe left global equities treading water and sent investors into safe-haven assets like government bonds and gold, which hovered near record highs.  U.S. Senate Republicans on Monday announced a $1 trillion coronavirus aid package, which Senate Majority Leader Mitch McConnell touted as a ""tailored and targeted"" plan to reopen schools and businesses.  Alan Ruskin, head of G10 strategy at Deutsche Bank, noted that currencies had been tracking the relative performance of their economies, so high-ranked economic performance was associated with stronger currencies.
",7/28/2020 15:00
1045,AAPL,"US STOCKS-Wall St pauses on waning consumer confidence, weak earnings, small stimulus, virus worries","The Dow and Nasdaq were in decline on Tuesday while the S&P eked out a small gain as investors eyed weakening consumer confidence and disappointing business updates as well as a smaller than hoped for coronavirus aid plan from U.S. Senate Republicans.  Weighing down the Dow, industrial conglomerate 3M Co dropped 4.5% after reporting a second-quarter plunge in demand across its businesses and McDonald's Corp fell 2.2% after a surprisingly big drop in global same-store sales.  Data released in the morning showed U.S. consumer confidence ebbed in July as coronavirus infections flared up across the country.
",7/28/2020 14:47
1046,AAPL,Should Apple worry about what 3M said about smartphones?,"A little insight into the smartphone market, ahead of Apple Inc.’s earnings report due out on Thursday, came from what many may see as an unlikely source — N95 face masks, Post-it Notes and Scotch tape maker 3M Co.
",7/28/2020 14:22
1047,AAPL,Big tech CEOs face 'high stakes' as they head to Capitol Hill: Harvard Prof.,"The CEOs of Facebook, Amazon, Apple, and Google will testify before Congress on Wednesday on topics related to antitrust and the companies future relationships with Washington. Harvard Business School Professor and Former Uber SVP of Leadership and Strategy Frances Frei joins Yahoo Finance's On The Move panel to weigh in on what we can expect from the tech hearing.
",7/28/2020 13:07
1048,AAPL,3 High-Growth Stocks Robinhood Investors Are Buying Hand Over Fist,"While the platform's investors have gained a reputation for chasing questionable investments, these top-tier companies are among their most popular picks over the past month.
",7/28/2020 12:45
1049,AAPL,Tax Hike Under Biden Poses Bigger Threat to Tech Than Hearing,"(Bloomberg) -- Amazon.com Inc., Apple Inc., Facebook Inc. and Alphabet Inc. are girding for a tough hearing in Congress on Wednesday. But the real threat facing the tech firms comes not from lawmakers now, but from higher taxes later if Joe Biden beats President Trump in November, according to one analyst.“A public flogging is likely” when chief executives Jeff Bezos, Tim Cook, Mark Zuckerberg and Sundar Pichai testify before House members who “unabashedly say they want to break up the industry,” AGF Investments Chief U.S. Policy Strategist Greg Valliere wrote in a note. Valliere doubts, however, that tech companies will in fact be forced to split up.Instead, he said that an “aggressive new minimum tax that could be enacted within a year”...
",7/28/2020 11:45
1050,AAPL,"US STOCKS-Wall St falls on tough stimulus talks, mixed earnings","Wall Street's main indexes fell on Tuesday as lawmakers geared up for grueling talks over a coronavirus relief package, with investors also weighing a mixed batch of earnings reports from blue-chip companies.  Hopes of more government stimulus helped Wall Street's main indexes rise on Monday, with traders also tracking corporate America's forecasts for a business recovery and progress in developing a COVID-19 vaccine.  Dow component 3M Co dropped 5.1% as the industrial conglomerate fell short of estimates on quarterly profit and revenue, hurt by a plunge in demand across its business units.
",7/28/2020 10:33
1051,AAPL,Will App Store & Music Push Aid Apple's Q3 Earnings?,"Apple's (AAPL) third-quarter fiscal 2020 results are expected to reflect expanding Services business as well as solid iPad and Mac sales amid the coronavirus pandemic-caused chaos.
",7/28/2020 10:19
1052,AAPL,Global tech show CES in Las Vegas to be only online in 2021 due to COVID-19,"CES, the biggest global tech and gadget show, held every January in Las Vegas, will be only online in 2021 due to concerns over the coronavirus pandemic, organizer Consumer Technology Association said on Tuesday.  While big tech companies like Apple, Alphabet's Google and Samsung have separate product launch events and companies launching electronic gadgets at CES have generally been smaller, the event has been an important venue for technology companies and buyers to meet to conduct business .  CES is the biggest annual event in Las Vegas and cancellation will be a blow to the city, where hotel prices soar and roads clog with traffic during the event.
",7/28/2020 10:00
1053,AAPL,Earnings: 3 Hot Stocks to Watch This Week,"For the most part, watchers have the same question for every company reporting earnings: How are lockdowns and social restrictions due to COVID-19 impacting business?  This week is particularly important, as it includes some tech stocks that have been high flyers recently: Facebook (NASDAQ: FB), Apple (NASDAQ: AMZN), and Amazon.com (NASDAQ: AMZN).  Facebook: How hard was the social network's ad business hit?
",7/28/2020 7:16
1054,AAPL,Socially Conscious Investing Thrives Amid Pandemic,"(Bloomberg Opinion) -- At the moment when so many industries are staggered by the coronavirus pandemic, investors are beating the market by putting their money in companies committed to environmental, social and governance priorities favoring transparency, diversity and sustainability.ESG is where profits are, signaling that doing the right thing increasingly is the smartest bet. The iShares exchange-traded fund investing in companies it thinks have “positive environmental, social and governance characteristics,” one of the largest of the type, produced a total return this year that is more than three times the performance of S&P 500 index.The convergence of high-mindedness and profit was noted this month by Al Gore, the former vice presi...
",7/28/2020 5:00
1055,AAPL,Apple’s New Services Off to a Slow Start in First Year,"(Bloomberg) -- Apple Inc.’s newest services have yet to generate meaningful revenue, making it harder for the largest technology company to expand beyond the iPhone and other hardware.Last year, the Cupertino, California-based company launched four new services: TV+, Arcade, News+ and the Apple Card. After a few quarters on the market, the offerings haven’t contributed much to Apple’s top line.When Apple reports results on July 30, investors will be looking for updates on these offerings. Services growth has been a bright spot in recent years as iPhone sales have slowed. For the fiscal third quarter, analysts forecast $13.1 billion in revenue from services, up 15% from a year earlier. Most of those gains will come from existing services, ...
",7/28/2020 5:00
1056,AAPL,"GLOBAL MARKETS -Asian stocks set to rise on U.S. stimulus hopes, gold hits record","Asian equities were set for a modest rise on Tuesday as investors weighed progress in U.S. government stimulus efforts against rising tensions with China and the growing coronavirus pandemic, while gold hit a record high.  Gold jumped more than 1% to surpass its 2011 peaks, and put $2,000 per ounce in sight, as investors expected the U.S. Federal Reserve to reaffirm its dovish message this week.  ""I think we're going to have a fairly modest start to trade,"" said Commsec Senior Economist Ryan Felsman in Sydney, pointing to Asian futures rising overnight.
",7/27/2020 20:36
1057,AAPL,"Trump Advances Bid to Weaken Shield for Twitter, Facebook","(Bloomberg) -- The Trump administration pressed its offensive against online companies it accuses of censoring conservatives, asking regulators to dilute a decades-old law that social media giants such as Facebook Inc., Twitter Inc. and Google say is crucial to them.The Commerce Department on Monday asked the Federal Communications Commission to write a regulation weakening protections laid out in Section 230, language in a 1996 law that protects online companies from legal liability for users’ posts, and for decisions to remove material.“Social media and its growing dominance present troubling questions on how to preserve First Amendment ideals and promote diversity of voices in modern communications technology,” the National Telecommuni...
",7/27/2020 18:24
1058,AAPL,CFRA Research VP on why the upcoming tech hearing could give Facebook trouble,"John Freeman, Vice President at CFRA Research, joins The Final Round to discuss what to expect from the upcoming tech hearing featuring Mark Zuckerberg, Sundar Pichai, Tim Cook, and Jeff Bezos testifying.
",7/27/2020 17:51
1059,AAPL,"S&P 500 Jumps as Big Tech Earnings Loom, Hasbro Falls Short","Apple, Amazon, Alphabet, and Facebook report this week. They'll need to do better than Hasbro, which missed analyst estimates across the board.
",7/27/2020 17:47
1060,AAPL,Big tech set to face Congress Wednesday ahead of reporting quarterly earnings on Thursday,"As tech giants Amazon, Alphabet, Apple and Facebook are set to report earnings this week, many investors are curious how their CEO’s testimonies on Capitol Hill will impact earnings and their share of their markets.  NAV Valuation & Advisory President Justin Kuczmarski joins The Final Round panel breaks down what to expect and which companies are most at risk.
",7/27/2020 17:00
1061,AAPL,"US STOCKS-Wall Street rises as investors watch stimulus, pandemic and earnings","Wall Street's main indexes closed higher on Monday as investors bet on some of the market's most high-profile stocks ahead of earnings reports while they weighed progress in U.S. government stimulus efforts against rising U.S. COVID-19 cases.  Apple Inc, Amazon.com Inc, Facebook Inc and Alphabet Inc, all due to report earnings this week, were among the top boosters of the S&P 500.  The technology-heavy Nasdaq posted a 1.7% gain, outperforming the S&P and the Dow.
",7/27/2020 16:28
1062,AAPL,Google to retain work from home until July 2021,"On Monday, according to the Wall Street Journal, Google announced that it would be maintaining its work from home set up until July 2021. The Final Round panel discusses what impact this could have on the tech industry moving forward.
",7/27/2020 15:46
1063,AAPL,What to expect from pivotal earnings week ahead,"KeyAdvisors Group and author of ""Common Sense Bull"" Eddie Ghabour joins Yahoo Finance's Akiko Fujita to discuss his outlook on earnings as companies like Facebook, Amazon, Alphabet, and Apple are slated to report quarterly results this week.
",7/27/2020 15:12
1064,AAPL,Why traders with an appetite for risk are like ‘the neighbor of a serial killer’,"The stock market has a lot to navigate this week, from the daily does of coronavirus gloom to a hefty lineup of earnings, including huge names like Apple, Amazon, Alphabet, Exxon Mobil and Pfizer. But if investors are worried about getting caught wrong-footed, you wouldn’t know from their appetite for risk.
",7/27/2020 14:30
1065,AAPL,Google’s Bid for Fitbit Faces Another Challenge in Europe,"Alphabet's (NASDAQ: GOOG) (NASDAQ: GOOGL) Google agreed to buy wearables maker Fitbit (NYSE: FIT) for $2.1 billion last November.  Google expected to close the purchase in 2020, but several recent probes could postpone the deal.  Earlier this year, the U.S. Department of Justice, which previously expressed concerns about Google's acquisition of Fitbit's personal data, requested more information from both companies regarding the deal.
",7/27/2020 12:40
1066,AAPL,US STOCKS-Stimulus bets boost Wall St ahead of busy earnings week,"(For a live blog on the U.S. stock market, click or type LIVE/ in a news window)
",7/27/2020 11:29
1067,AAPL,Tech Analyst Says Valuations ‘Hit a Wall’ Following Recent Gains,"(Bloomberg) -- Shares of technology companies have soared over the past few months, and valuations “have hit a wall,” suggesting there could be limited additional upside over the near term, according to Jefferies.Analyst Brent Thill believes that “at some point multiple expansion will run out, and that the next leg of growth has to come from fundamentals.” While the backdrop for fundamentals “remains strong,” he wrote, expectations are elevated and “investors will need to be patient in the [near term] before the ride commences again.”Last week saw results from Microsoft Corp., International Business Machines Corp., Texas Instruments Inc., Intel Corp., and Snap Inc., all of which fell in response to their reports. Jefferies cited “the nega...
",7/27/2020 10:45
1068,AAPL,"US STOCKS-Wall St climbs on stimulus, dovish Fed bets ahead of earnings rush","U.S. stocks rose on Monday after a two-day slide, as investors shrugged off surging COVID-19 cases and U.S.-China tensions, betting instead on more stimulus and a dovish signal from the Federal Reserve to revive a battered domestic economy.  Expectations are running low for any major announcements at a two-day Federal Reserve meeting this week, but analysts expect policymakers to lay the groundwork for more action in September or in the fourth quarter.
",7/27/2020 10:15
1069,AAPL,"Regulators 'don't have the teeth' to break up Facebook, Apple, Amazon: Investopedia Editor-In-Chief","Yahoo Finance’s Alexis Christoforous, Brian Sozzi, and Andy Serwer discuss the tech industry ahead of the big hearing this week with Investopedia Editor-In-Chief Caleb Silver.
",7/27/2020 10:11
1070,AAPL,Should You Buy FAANG ETFs Ahead of Q2 Earnings?,"The FAANG stocks have been outperforming the market this year. However, these stocks were the biggest laggards last week, making them compelling choices ahead of the quarterly results.
",7/27/2020 10:10
1071,AAPL,"Inside Amazon, Apple, Facebook and Google versus the Feds","Facebook, Apple, Google, and Amazon CEOS are preparing to testify before a congressional subcommittee this week. Yahoo Finance’s Alexis Christoforous, Brian Sozzi, and Andy Serwer discuss what to expect.
",7/27/2020 9:59
1072,AAPL,Facebook pushes earnings report to Thursday after Big Tech hearing is rescheduled,"Facebook Inc.  said Monday that it plans to report second-quarter earnings Thursday instead of Wednesday &quot;due to a scheduling conflict.&quot; Chief Executive Mark Zuckerberg is set to testify before the House Judiciary Committee on Wednesday at an antitrust hearing that will look into the business practices of Big Tech companies Facebook, Apple Inc. , Alphabet Inc. , and Amazon.com Inc. . Those companies now share one more thing in common as they are all set to post earnings Thursday afternoon following Facebook's scheduling change. Facebook will hold its earnings call at 6 p.m. ET that afternoon. Alphabet's call is scheduled for 4:30 ET, while Apple's is at 5 ET and Amazon's is scheduled for 5:30 ET.
",7/27/2020 9:47
1073,AAPL,Facebook delays second-quarter results as Zuckerberg set to appear before Congress,"July 27 (Reuters) - Facebook Inc said on Monday it has delayed the release of its second-quarter results by a day to July 30 to allow Chief Executive Officer Mark Zuckerberg to appear for a rescheduled Congressional hearing.
",7/27/2020 9:35
1074,AAPL,"Microsoft, Intel, Apple, Amazon and Alphabet are part of Zacks Earnings Preview","Microsoft, Intel, Apple, Amazon and Alphabet are part of Zacks Earnings Preview
",7/27/2020 9:12
1075,AAPL,"US STOCKS-Stimulus, dovish Fed bets set to lift Wall St ahead of earnings rush","(For a live blog on the U.S. stock market, click or type LIVE/ in a news window)
",7/27/2020 8:55
1076,AAPL,"Big Tech Goes on Shopping Spree, Brushing Off Antitrust Scrutiny","(Bloomberg) -- The biggest U.S. technology companies have gone on a buying spree this year, waving off intense scrutiny from competition watchdogs and critics who say they’ve bolstered their power by snatching up nascent rivals.The number of acquisitions by the five largest companies -- Amazon.com Inc., Apple Inc., Alphabet Inc.’s Google, Facebook Inc., and Microsoft Corp. -- came at the fastest pace through June since 2015, according to data compiled by Bloomberg.Tech deals are accelerating even in the face of stepped-up antitrust scrutiny under the Trump administration. Federal officials are investigating Google, Facebook, Apple and Amazon for antitrust violations, and the Justice Department under Attorney General Willliam Barr is expec...
",7/27/2020 4:00
1077,AAPL,The EU's Tobin Tax Is Being Resurrected,"(Bloomberg Opinion) -- When the European Union first suggested a tax on financial transactions a decade ago, the idea was savaged by banking lobbyists and nixed by many of the bloc’s members. The U.K. said it was “madness.” The initial ambition to raise up to 35 billion euros ($40.6 billion) a year was reduced to a mere 3.5 billion euros, with only 10 countries agreeing to take part. As of last year, the project was barely alive.But the pressure of how to pay for the Covid-19 pandemic has resurrected the scheme, and the absence of the Brexiting Brits has helped. As the EU’s 27 members move forward with a 750-billion euro recovery fund to prop up those nations worst affected by the virus, they’ve given their blessing “in principle” to new ...
",7/27/2020 1:45
1078,AAPL,Heavy Is the Head That Wears the Semiconductor Crown,"(Bloomberg Opinion) -- Just 10 days ago, I noted that Taiwan Semiconductor Manufacturing Co.’s earnings and outlook served as proof that it’s truly the global king of chips. Since then, the company has grown even stronger, but more good news also increases the burden and will likely draw far more attention than it’s comfortable with.Being bigger and more indispensable sounds like a great position to be in. Yet that could also irk competition regulators, clients and governments that, amid a tech cold war, worry that one company may have become too powerful.The way that TSMC brushed off the pending loss of orders from Huawei Technologies Co. to raise its spending plan for the year is what had recently impressed me. Then last week, Intel Cor...
",7/27/2020 1:29
1079,AAPL,"TSMC Surges Another 10%, Lifting Taiwan Index Toward Record","(Bloomberg) -- Taiwan Semiconductor Manufacturing Co., Taiwan’s biggest company and chip producer for the likes of Apple Inc., was up as much as 10% on an intraday basis Monday, extending a rally of more than $160 billion since March.The most prominent driver for renewed enthusiasm came from Intel Corp.’s warning last week that its first 7-nanometer chips will be on sale a year behind schedule and the company may potentially farm out production, most likely to foundry leader TSMC. A report on Monday suggested Intel had placed orders with TSMC for 180,000 units of 6nm chips for 2021.Read more: Intel Plunges as It Weighs Exit From Manufacturing Chips​TSMC is among the few companies that have weathered the coronavirus outbreak without suffer...
",7/26/2020 21:51
1080,AAPL,"Amazon, Apple, Boeing, Starbucks, Visa and Other Stocks for Investors to Watch This Week","It’s the peak of second-quarter earnings season, with results from AMD, Apple, Amazon, Starbucks, Visa, Boeing, Facebook, Alphabet, Comcast, Exxon Mobil, and many more. Plus, a FOMC decision and second-quarter GDP data.
",7/26/2020 15:00
1081,AAPL,Intel Just Validated Apple's Decision to Ditch It,"Chip giant Intel (NASDAQ: INTC) reported second-quarter results last week, and the release included the bombshell announcement that the company's 7-nanometer processors would be delayed by approximately six months.  At least Intel is finally starting to ramp up 10-nanometer production -- which was also delayed by years.  The ongoing stumbles with transitioning to new generations of manufacturing technology completely validate Apple's (NASDAQ: AAPL) decision to ditch the company in favor of its own silicon.
",7/26/2020 11:00
1082,AAPL,Big Tech’s big test arrives in the busiest week of earnings season,"Even though Big Tech’s day in the antitrust spotlight is delayed, the coming week will be a big test for the biggest names on Wall Street.
",7/26/2020 9:00
1083,AAPL,"Benzinga's Bulls And Bears Of The Week: Apple, Coca-Cola, Twitter And More","* Benzinga has examined the prospects for many investor favorite stocks over the past week.   * This week's bullish calls included an iconic beverage stock and a cannabis stock.  * The iPhone maker and the electric vehicle leader were among the week's bearish calls.Overall, the second-quarter earnings have not been as bad as many had feared. Yet, last week's employment numbers disappointed, U.S. relations with China remain on shaky ground, the pandemic continues to have an impact on everything from movie releases to big shopping events and the hurricane season is ramping up.The S&P 500 and the Dow Jones industrials were down fractionally for the week, while the Nasdaq retreated less than 2%.As usual, Benzinga continues to examine the pros...
",7/25/2020 13:10
1084,AAPL,"Dow Jones Futures: Three Cheers For Coronavirus Stock Market Rally's 'Bad Week'; Apple, Amazon, AMD, Google, Facebook, Shopify, ServiceNow, PayPal Earnings Due","The stock market rally had a down week, but there were several reasons to be positive. Apple, Amazon, AMD earnings loom, along with dozens of other top companies.
",7/25/2020 12:57
1085,AAPL,"Congress has a million-plus documents from Big Tech antitrust investigation, and are ready to grill big-name CEOs","For more than a year, the federal government has circled Big Tech and its business practices. On Wednesday, members of the House of Representatives will roll out evidence their staffs have found and put pressure directly on some of the most prominent executives in the world.
",7/25/2020 12:35
1086,AAPL,U.S. House panel reschedules Big Tech CEO hearing for Wednesday,"A congressional hearing on digital marketplace competition featuring the chief executives of four of the largest American tech companies has been rescheduled for Wednesday, a House subcommittee said on Saturday.  The CEOs of Facebook, Amazon.com, Alphabet's Google and Apple were to have testified on Monday before the House Antitrust Subcommittee.  All four tech company CEOs - Jeff Bezos of Amazon, Tim Cook of Apple, Sundar Pichai of Alphabet and Mark Zuckerberg of Facebook - are to appear virtually, the announcement said.
",7/25/2020 12:00
1087,AAPL,Could This Chinese Upstart Be the Next Apple?,"Apple reports earnings this week, but this Chinese smartphone company has a similar business model and is posting better growth during the coronavirus pandemic.
",7/25/2020 9:00
1088,AAPL,These 3 Robinhood Investor Favorites Are Actually Great Stocks,"From what you've heard in the news, you might get the idea that investors who use the Robinhood trading app don't stand a chance of making money.  It's true that some day traders use Robinhood as their platform, and some of their favorite stock picks leave much to be desired.  In fact, among the top half-dozen stocks on Robinhood's popularity list are three strong businesses that have seen their shares soar over the long run.
",7/25/2020 8:30
1089,AAPL,Intel ‘Stunning Failure’ Heralds End of Era for U.S. Chip Sector,"(Bloomberg) -- Intel Corp.’s decision to consider outsourcing manufacturing heralds the end of an era in which the company, and the U.S., dominated the semiconductor industry. The move could reverberate well beyond Silicon Valley, influencing global trade and geopolitics.The Santa Clara, California-based company has been the largest chipmaker for most of the past 30 years by combining the best designs with cutting-edge factories, several of which are still based in the U.S.Most other U.S. chip companies shut or sold domestic plants years ago, and had other firms make the components, mostly in Asia. Intel held out, arguing that doing both improved each side of its operation and created better semiconductors. That strategy is in tatters now...
",7/24/2020 23:07
1090,AAPL,"Even as Indy Goes Autonomous, the Race to True Self-Driving Has Been Long","In 2021 university teams will compete in an autonomous-car race at Indianapolis Motor Speedway. It’s a reminder how difficult the technology behind autonomous driving is.
",7/24/2020 20:07
1091,AAPL,Buffett Adds to His Hefty Stake in Bank of America,"The Berkshire Hathaway CEO takes advantage of a beaten-down valuation to buy more BofA shares, lifting his position to over 10%.
",7/24/2020 19:42
1092,AAPL,Apple to Give Employees Paid Time Off to Vote in U.S. Election,"(Bloomberg) -- Apple Inc. told U.S. employees they can take as many as four hours off with pay on Election Day to vote or volunteer at a polling place.The policy applies to retail employees and hourly workers and is similar to moves made by other companies, including Twitter Inc. and Uber Technologies Inc. It was announced in a memo to Apple employees seen by Bloomberg News. Election Day is Nov. 3.“For retail team members and hourly workers across the company, if you’re scheduled to work this Election Day, we’ll be providing up to four hours of paid time off if you need it to get to the polls,” Deirdre O’Brien, Apple’s senior vice president of retail and people, told staff. “If they choose, our teams can also use this time to volunteer as...
",7/24/2020 18:00
1093,AAPL,Taylor Swift drops surprise album 'Folklore' as fans rejoice,"Yahoo Finance's Alexandra Canal joins Zack Guzman to discuss Taylor Swift's new surprise album, which the pop star released midnight on Thursday.
",7/24/2020 16:35
1094,AAPL,More bad news for movie theaters as 'Mulan' joins 'Tenet' in postponing release date indefinitely,"Yahoo Finance's Alexandra Canal breaks down the latest outlook for movie theaters as two major blockbusters 'Mulan' and 'Tenant' postpone release dates indefinitely.
",7/24/2020 16:26
1095,AAPL,Dow falls 180 points as stocks suffer weekly decline on tech-led weakness,"Stocks ended lower Friday, logging weekly losses in a tech-led decline. The Dow Jones Industrial Average  fell around 182 points, or 0.7%, to close near 26,470, according to preliminary figures, while the S&P 500  lost around 20 points, or 0.6%, to end near 3,216. The Nasdaq Composite  finished with a loss of around 98 points, or 0.9%, near 10,363. Stocks were under pressure as tensions between the U.S. and China remained elevated. Beijing ordered the closure of the U.S. consulate in the western Chinese city of Chengdu, retaliating for Washington's earlier demand that China close its consulate in Houston. Meanwhile, tech shares led this week's decline as some investors looked for a rotation out of the high-flying sector. Apple Inc.  share...
",7/24/2020 16:06
1096,AAPL,Apple Gets New Bear Call as Fundamentals ‘Can’t Support’ Rally,"(Bloomberg) -- Apple Inc. was started with an underperform rating at Wolfe Research, with the firm expressing a cautious view over the iPhone maker’s prospects just days before it is scheduled to report its third-quarter results.“We do not expect a 5G supercycle, argue against an independent services valuation, and do not consider Apple a stronger company on the other side of the pandemic,” wrote analyst Jeff Kvaal, who issued a $315 price target on the stock.Shares of Apple fell as much as 4% on Friday, although it pared much of that decline and last traded down 0.8%. The stock has risen more than 60% off a March low; Wolfe argued that Apple’s fundamentals “can’t support the move” seen over the past few months.Much of Apple’s recent adva...
",7/24/2020 12:12
1097,AAPL,'Escalation' between U.S. and China is creating uncertainty for business world: Professor,"IMD Business School LEGO Professor of Management & Innovation Howard Yu joins the On the Move panel to discuss the increasing tensions between the U.S. and China, and the possible delay of the tech antitrust hearing.
",7/24/2020 12:08
1098,AAPL,Verizon Earnings Were Better Than Expected. The Wireless Business Isn’t A Bad Place To Be in a Pandemic.,"The overall report didn’t include any surprises or huge changes—but for an unprecedented three-month period, boring is good.
",7/24/2020 10:51
1099,AAPL,"Dow's 75-point fall led by losses in Intel, Pfizer stocks","DOW UPDATE Behind declines for shares of Intel and Pfizer, the Dow Jones Industrial Average is falling Friday morning. Shares of Intel (INTC) and Pfizer (PFE) are contributing to the index&apos;s intraday decline, as the Dow (DJIA) was most recently trading 75 points, or 0.
",7/24/2020 10:46
1100,AAPL,Warren Buffett on the Fear of Missing Out After Stock Price Gains,"A patient approach to investing may lead to higher returns Continue reading...
",7/24/2020 10:30
1101,AAPL,US STOCKS-Tech titans drag Wall St lower as virus cases mount,"Technology stocks were the biggest drag on all the three main indexes with high-flying companies Apple Inc, Amazon.com Inc and Microsoft Corp, which were pivotal in driving the stock market's recovery in recent months, down between 0.8% and 1.9%.  Walt Disney Co postponed the debut of its movie ""Mulan"" indefinitely, sending its shares down 0.4%.  Rival Advanced Micro Devices Inc gained 11.6%, but the broader Philadelphia semiconductor index dropped 1.3%.
",7/24/2020 10:28
1102,AAPL,"Zacks Value Trader Highlights: Apple, Costco, Mastercard, Amazon and RH","Zacks Value Trader Highlights: Apple, Costco, Mastercard, Amazon and RH
",7/24/2020 10:25
1103,AAPL,"Intel, Apple Inc. share losses lead Dow's 162-point drop","DOW UPDATE Shares of Intel and Apple Inc. are trading lower Friday morning, sending the Dow Jones Industrial Average into negative territory. The Dow (DJIA) was most recently trading 162 points, or 0.
",7/24/2020 9:45
1104,AAPL,"US STOCKS-Wall St set to fall amid rising virus cases, U.S.-China friction","Sino-U.S. tensions and fears over mounting COVID-19 cases were set to weigh on Wall Street's main indexes at the open on Friday, while shares in Intel slumped after it flagged delays in developing new chip technology.  Walt Disney Co postponed the debut of its movie ""Mulan"" indefinitely, sending its shares down 2.3% premarket.  Leading declines among components of the Dow index trading premarket, Intel Corp fell 13.8% after the company said it was six months behind schedule in developing next-generation, power-efficient chip technology and it would consider farming out more work to outside semiconductor foundries.
",7/24/2020 9:09
1105,AAPL,3 Reasons to Buy Apple and Never Sell,"Two decades from now, feel free to tell me if I was wrong if Apple stock doesn't perform well over the long term.
",7/24/2020 8:30
1106,AAPL,The 4 Biggest Dividend Payouts on Wall Street,"Historically, dividends are the X-factor that can supercharge the returns of an investment portfolio.  In 2013, Bank of America/Merrill Lynch released a report analyzing the performance of companies that initiated and grew their dividends over a 40-year period between 1972 and 2012.  The result was a 9.5% average annual return for the dividend stocks, compared to a 1.6% average annual return for the non-dividend stocks.
",7/24/2020 7:21
